"TOA5","Potchefstroom","CR1000X","12345","CR1000X.Std.13.02","CPU:StratusDemo.CR1X","51201","WeatherData"
"TIMESTAMP","RECORD","AirTC_Avg","RH","DewPt_Avg","BP_mbar_Avg","WS_ms_Avg","WS_Max","WSpd_Min","WindDir","Wind_Dir_SD1_WVT","SlrW_Avg","SlrMJ_Tot","UV_Index_Avg","Rain_mm_Tot","SoilTC_Avg","VWC_Avg","Visibility_km","PM2_5_Avg","PM10_Avg","Lightning_Tot","LightningDist","LightningEnergy","BattV_Avg","PTemp_C_Avg","MPPT_SolV_Avg","MPPT_SolI_Avg","MPPT_SolP_Avg","MPPT_BatV_Avg","MPPT_LdV_Avg","MPPT_LdI_Avg","SolarCharger_BoardTemp_1_Avg"
"2026-08-19 00:50:00","1969","10.85","98.0","10.55","864.01","1.12","1.91","0.73","41.6","17.3","0.0","0.0000","0.0","0.00","17.19","0.1493","19.8","15.4","34.4","281","NAN","NAN","12.594","12.08","0.00","0.00","0.0","12.594","12.45","0.16","11.96"
"2026-08-19 00:55:00","1970","10.92","98.0","10.62","864.02","1.79","2.75","1.24","41.3","16.7","0.0","0.0000","0.0","0.00","17.12","0.1493","26.6","14.1","24.4","281","NAN","NAN","12.584","11.90","0.00","0.00","0.0","12.584","12.50","0.24","11.94"
"2026-08-19 01:00:00","1971","10.56","98.0","10.26","863.91","1.06","1.51","0.76","41.1","17.4","0.0","0.0000","0.0","0.00","17.05","0.1493","25.2","14.7","25.4","281","NAN","NAN","12.554","11.61","0.00","0.00","0.0","12.554","12.43","0.19","11.43"
"2026-08-19 01:05:00","1972","10.82","98.0","10.52","864.06","1.36","2.16","0.97","40.8","9.1","0.0","0.0000","0.0","0.00","16.98","0.1493","24.1","15.1","30.3","281","NAN","NAN","12.552","11.53","0.00","0.00","0.0","12.552","12.44","0.33","11.63"
"2026-08-19 01:10:00","1973","10.58","98.0","10.28","864.05","1.75","2.65","1.06","40.6","15.9","0.0","0.0000","0.0","0.00","16.92","0.1493","20.5","13.8","33.0","281","NAN","NAN","12.567","11.38","0.00","0.00","0.0","12.567","12.42","0.13","11.72"
"2026-08-19 01:15:00","1974","10.62","98.0","10.32","864.18","1.48","2.34","1.06","40.3","15.6","0.0","0.0000","0.0","0.00","16.85","0.1493","20.6","15.3","35.0","281","NAN","NAN","12.548","10.85","0.00","0.00","0.0","12.548","12.47","0.15","11.97"
"2026-08-19 01:20:00","1975","10.06","98.0","9.76","864.11","1.76","2.81","1.31","40.0","11.7","0.0","0.0000","0.0","0.00","16.78","0.1493","21.0","15.1","35.8","281","NAN","NAN","12.531","10.70","0.00","0.00","0.0","12.531","12.47","0.32","11.13"
"2026-08-19 01:25:00","1976","10.41","98.0","10.11","863.96","1.34","1.94","0.67","39.8","16.9","0.0","0.0000","0.0","0.00","16.72","0.1493","19.6","15.6","36.2","281","NAN","NAN","12.529","11.61","0.00","0.00","0.0","12.529","12.47","0.17","11.78"
"2026-08-19 01:30:00","1977","9.92","98.0","9.62","864.05","0.91","1.26","0.45","39.5","12.4","0.0","0.0000","0.0","0.00","16.65","0.1493","19.4","16.4","36.7","281","NAN","NAN","12.532","11.03","0.00","0.00","0.0","12.532","12.47","0.16","11.32"
"2026-08-19 01:35:00","1978","10.21","98.0","9.91","864.22","1.41","2.22","0.85","39.3","11.6","0.0","0.0000","0.0","0.00","16.59","0.1493","19.0","17.6","37.3","281","NAN","NAN","12.539","10.85","0.00","0.00","0.0","12.539","12.42","0.22","11.13"
"2026-08-19 01:40:00","1979","10.23","98.0","9.93","864.15","1.52","2.50","1.03","39.0","6.1","0.0","0.0000","0.0","0.00","16.53","0.1493","22.2","14.3","33.8","281","NAN","NAN","12.513","11.50","0.00","0.00","0.0","12.513","12.44","0.15","11.91"
"2026-08-19 01:45:00","1980","9.64","98.0","9.34","864.16","1.18","1.59","0.63","38.8","10.2","0.0","0.0000","0.0","0.00","16.46","0.1493","21.4","17.6","33.1","281","NAN","NAN","12.542","10.65","0.00","0.00","0.0","12.542","12.40","0.32","11.07"
"2026-08-19 01:50:00","1981","9.53","98.0","9.23","864.26","1.07","1.81","0.75","38.5","17.7","0.0","0.0000","0.0","0.00","16.40","0.1493","22.4","14.5","30.5","281","NAN","NAN","12.527","10.51","0.00","0.00","0.0","12.527","12.38","0.32","10.87"
"2026-08-19 01:55:00","1982","10.02","98.0","9.72","864.01","1.71","2.66","1.05","38.2","6.9","0.0","0.0000","0.0","0.00","16.34","0.1493","23.1","17.5","33.2","281","NAN","NAN","12.519","10.45","0.00","0.00","0.0","12.519","12.43","0.29","11.47"
"2026-08-19 02:00:00","1983","9.90","98.0","9.60","864.26","1.48","2.21","1.03","38.0","13.8","0.0","0.0000","0.0","0.00","16.28","0.1493","26.2","13.7","27.3","281","NAN","NAN","12.521","10.84","0.00","0.00","0.0","12.521","12.45","0.27","10.84"
"2026-08-19 02:05:00","1984","9.60","98.0","9.30","864.21","1.24","2.16","0.65","37.7","7.6","0.0","0.0000","0.0","0.00","16.22","0.1493","21.3","15.4","31.0","281","NAN","NAN","12.511","10.23","0.00","0.00","0.0","12.511","12.38","0.27","11.10"
"2026-08-19 02:10:00","1985","9.77","98.0","9.47","864.26","0.94","1.32","0.44","37.5","11.1","0.0","0.0000","0.0","0.00","16.16","0.1493","22.8","16.0","34.5","281","NAN","NAN","12.520","10.00","0.00","0.00","0.0","12.520","12.40","0.23","10.65"
"2026-08-19 02:15:00","1986","9.74","98.0","9.44","864.20","1.47","2.36","0.81","37.3","12.5","0.0","0.0000","0.0","0.00","16.10","0.1493","22.1","13.6","32.5","281","NAN","NAN","12.510","10.50","0.00","0.00","0.0","12.510","12.43","0.18","10.68"
"2026-08-19 02:20:00","1987","9.45","98.0","9.15","864.27","1.23","1.88","0.67","37.0","12.0","0.0","0.0000","0.0","0.00","16.04","0.1493","18.3","17.8","41.1","281","NAN","NAN","12.491","10.03","0.00","0.00","0.0","12.491","12.42","0.16","10.27"
"2026-08-19 02:25:00","1988","9.62","98.0","9.32","864.33","1.27","1.76","0.69","36.8","14.5","0.0","0.0000","0.0","0.00","15.99","0.1493","20.9","15.2","34.7","281","NAN","NAN","12.470","10.91","0.00","0.00","0.0","12.470","12.37","0.24","10.88"
"2026-08-19 02:30:00","1989","9.45","98.0","9.15","864.33","1.33","1.91","0.90","36.5","16.8","0.0","0.0000","0.0","0.00","15.93","0.1493","23.2","16.6","32.2","281","NAN","NAN","12.502","9.95","0.00","0.00","0.0","12.502","12.44","0.18","10.89"
"2026-08-19 02:35:00","1990","9.64","98.0","9.34","864.25","1.71","2.91","1.15","36.3","8.8","0.0","0.0000","0.0","0.00","15.88","0.1493","27.1","12.7","25.9","281","NAN","NAN","12.496","10.37","0.00","0.00","0.0","12.496","12.39","0.33","11.22"
"2026-08-19 02:40:00","1991","9.14","98.0","8.84","864.23","1.07","1.79","0.73","36.0","15.7","0.0","0.0000","0.0","0.00","15.82","0.1493","21.8","16.1","35.6","281","NAN","NAN","12.481","10.45","0.00","0.00","0.0","12.481","12.39","0.20","10.04"
"2026-08-19 02:45:00","1992","9.20","98.0","8.90","864.34","1.52","2.56","1.14","35.8","13.3","0.0","0.0000","0.0","0.00","15.77","0.1493","21.0","14.4","34.4","281","NAN","NAN","12.457","9.42","0.00","0.00","0.0","12.457","12.35","0.16","10.52"
"2026-08-19 02:50:00","1993","9.29","98.0","8.99","864.48","1.59","2.45","1.01","35.6","9.1","0.0","0.0000","0.0","0.00","15.72","0.1493","25.6","16.5","28.6","281","NAN","NAN","12.464","9.84","0.00","0.00","0.0","12.464","12.35","0.19","10.35"
"2026-08-19 02:55:00","1994","9.39","98.0","9.09","864.43","1.13","1.94","0.65","35.3","14.0","0.0","0.0000","0.0","0.00","15.67","0.1493","18.2","17.9","37.5","281","NAN","NAN","12.442","9.91","0.00","0.00","0.0","12.442","12.34","0.17","10.89"
"2026-08-19 03:00:00","1995","9.22","98.0","8.92","864.65","1.55","2.41","0.83","35.1","15.1","0.0","0.0000","0.0","0.00","15.62","0.1493","25.3","14.7","28.8","281","NAN","NAN","12.472","9.58","0.00","0.00","0.0","12.472","12.37","0.22","10.62"
"2026-08-19 03:05:00","1996","9.23","98.0","8.93","864.49","1.33","1.85","0.96","34.8","8.3","0.0","0.0000","0.0","0.00","15.57","0.1493","23.9","15.7","32.3","281","NAN","NAN","12.466","9.68","0.00","0.00","0.0","12.466","12.41","0.32","10.35"
"2026-08-19 03:10:00","1997","9.39","98.0","9.09","864.71","1.32","2.12","0.80","34.6","7.0","0.0","0.0000","0.0","0.00","15.52","0.1493","16.0","17.0","40.9","281","NAN","NAN","12.451","10.74","0.00","0.00","0.0","12.451","12.37","0.27","10.56"
"2026-08-19 03:15:00","1998","9.40","98.0","9.10","864.62","1.49","2.27","0.70","34.4","15.6","0.0","0.0000","0.0","0.00","15.47","0.1493","26.3","13.2","27.3","281","NAN","NAN","12.422","10.47","0.00","0.00","0.0","12.422","12.34","0.19","10.15"
"2026-08-19 03:20:00","1999","9.44","98.0","9.14","864.76","1.50","2.12","0.87","34.2","11.4","0.0","0.0000","0.0","0.00","15.43","0.1493","20.2","14.6","33.2","281","NAN","NAN","12.445","9.99","0.00","0.00","0.0","12.445","12.34","0.15","10.38"
"2026-08-19 03:25:00","2000","9.50","98.0","9.20","864.85","1.75","2.64","1.03","33.9","10.2","0.0","0.0000","0.0","0.00","15.38","0.1493","27.9","12.7","25.4","281","NAN","NAN","12.423","10.62","0.00","0.00","0.0","12.423","12.31","0.17","10.55"
"2026-08-19 03:30:00","2001","9.72","98.0","9.42","864.65","1.25","2.14","0.72","33.7","12.4","0.0","0.0000","0.0","0.00","15.34","0.1493","24.8","14.2","28.6","281","NAN","NAN","12.434","10.24","0.00","0.00","0.0","12.434","12.29","0.24","10.53"
"2026-08-19 03:35:00","2002","9.60","98.0","9.30","864.76","1.63","2.62","1.14","33.5","6.0","0.0","0.0000","0.0","0.00","15.30","0.1493","24.3","13.1","27.4","281","NAN","NAN","12.406","10.95","0.00","0.00","0.0","12.406","12.29","0.18","10.90"
"2026-08-19 03:40:00","2003","9.31","98.0","9.01","864.76","1.25","1.80","0.82","33.2","10.4","0.0","0.0000","0.0","0.00","15.26","0.1493","18.4","17.4","41.5","281","NAN","NAN","12.437","10.61","0.00","0.00","0.0","12.437","12.30","0.26","10.11"
"2026-08-19 03:45:00","2004","9.44","98.0","9.14","864.98","1.23","1.84","0.86","33.0","11.5","0.0","0.0000","0.0","0.00","15.22","0.1493","18.4","17.5","38.9","281","NAN","NAN","12.419","10.54","0.00","0.00","0.0","12.419","12.28","0.33","10.85"
"2026-08-19 03:50:00","2005","9.69","98.0","9.39","864.84","1.69","2.67","1.19","32.8","7.1","0.0","0.0000","0.0","0.00","15.18","0.1493","26.4","15.1","26.4","281","NAN","NAN","12.392","10.37","0.00","0.00","0.0","12.392","12.31","0.15","11.16"
"2026-08-19 03:55:00","2006","9.84","98.0","9.54","864.86","1.04","1.43","0.51","32.6","7.9","0.0","0.0000","0.0","0.00","15.14","0.1493","20.5","17.8","32.3","281","NAN","NAN","12.419","10.64","0.00","0.00","0.0","12.419","12.36","0.18","11.09"
"2026-08-19 04:00:00","2007","9.78","98.0","9.48","865.07","0.95","1.37","0.57","32.4","9.9","0.0","0.0000","0.0","0.00","15.11","0.1493","19.9","16.1","34.9","281","NAN","NAN","12.416","11.15","0.00","0.00","0.0","12.416","12.32","0.27","11.17"
"2026-08-19 04:05:00","2008","9.49","98.0","9.19","865.09","1.76","2.91","1.02","32.1","9.6","0.0","0.0000","0.0","0.00","15.07","0.1493","21.2","16.3","32.5","281","NAN","NAN","12.377","10.33","0.00","0.00","0.0","12.377","12.31","0.29","10.59"
"2026-08-19 04:10:00","2009","9.60","98.0","9.30","865.18","1.10","1.65","0.53","31.9","10.0","0.0","0.0000","0.0","0.00","15.04","0.1493","26.8","14.1","24.1","281","NAN","NAN","12.379","10.14","0.00","0.00","0.0","12.379","12.25","0.15","11.02"
"2026-08-19 04:15:00","2010","9.62","98.0","9.32","864.98","0.96","1.52","0.64","31.7","16.6","0.0","0.0000","0.0","0.00","15.01","0.1493","21.8","15.2","32.4","281","NAN","NAN","12.374","10.39","0.00","0.00","0.0","12.374","12.24","0.12","11.20"
"2026-08-19 04:20:00","2011","9.87","98.0","9.57","865.25","1.18","1.62","0.67","31.5","17.0","0.0","0.0000","0.0","0.00","14.98","0.1493","23.4","17.5","31.6","281","NAN","NAN","12.380","10.17","0.00","0.00","0.0","12.380","12.30","0.28","11.07"
"2026-08-19 04:25:00","2012","10.23","98.0","9.93","865.30","1.75","2.84","0.98","31.3","11.1","0.0","0.0000","0.0","0.00","14.95","0.1493","25.0","15.0","29.8","281","NAN","NAN","12.368","11.22","0.00","0.00","0.0","12.368","12.22","0.32","10.98"
"2026-08-19 04:30:00","2013","10.03","98.0","9.73","865.33","1.26","2.11","0.93","31.1","12.7","0.0","0.0000","0.0","0.00","14.92","0.1493","20.1","17.9","39.3","281","NAN","NAN","12.380","10.55","0.00","0.00","0.0","12.380","12.25","0.24","11.65"
"2026-08-19 04:35:00","2014","10.45","98.0","10.15","865.39","1.43","2.16","0.93","30.9","17.3","0.0","0.0000","0.0","0.00","14.90","0.1493","22.8","16.3","33.6","281","NAN","NAN","12.369","11.37","0.00","0.00","0.0","12.369","12.22","0.30","11.46"
"2026-08-19 04:40:00","2015","10.23","98.0","9.93","865.33","1.15","1.71","0.86","30.7","16.7","0.0","0.0000","0.0","0.00","14.87","0.1493","23.7","14.1","32.0","281","NAN","NAN","12.373","10.79","0.00","0.00","0.0","12.373","12.32","0.14","11.21"
"2026-08-19 04:45:00","2016","10.48","98.0","10.18","865.22","1.75","2.42","1.26","30.5","16.0","0.0","0.0000","0.0","0.00","14.85","0.1493","20.8","15.0","32.0","281","NAN","NAN","12.366","10.90","0.00","0.00","0.0","12.366","12.27","0.19","12.09"
"2026-08-19 04:50:00","2017","10.33","89.3","8.65","865.48","1.25","1.84","0.74","30.3","8.0","0.0","0.0000","0.0","0.00","14.95","0.1493","23.7","13.9","30.2","281","NAN","NAN","12.374","10.88","0.00","0.00","0.0","12.374","12.26","0.25","11.92"
"2026-08-19 04:55:00","2018","10.96","86.1","8.73","865.35","1.39","2.34","0.80","30.0","6.7","0.0","0.0000","0.0","0.00","14.93","0.1493","23.5","17.3","29.6","281","NAN","NAN","12.337","11.35","0.00","0.00","0.0","12.337","12.19","0.21","11.89"
"2026-08-19 05:00:00","2019","10.60","86.6","8.46","865.38","1.36","1.90","0.94","29.8","9.2","0.0","0.0000","0.0","0.00","14.92","0.1493","23.9","13.8","30.0","281","NAN","NAN","12.339","11.92","0.00","0.00","0.0","12.339","12.28","0.22","11.62"
"2026-08-19 05:05:00","2020","11.02","84.9","8.58","865.63","1.24","1.75","0.76","29.7","9.4","0.0","0.0000","0.0","0.00","14.90","0.1493","25.8","15.6","27.6","281","NAN","NAN","12.364","11.22","0.00","0.00","0.0","12.364","12.30","0.31","12.17"
"2026-08-19 05:10:00","2021","10.87","84.7","8.40","865.61","0.95","1.34","0.45","29.5","9.5","0.0","0.0000","0.0","0.00","14.88","0.1493","22.8","19.0","32.6","281","NAN","NAN","12.364","11.17","0.00","0.00","0.0","12.364","12.28","0.29","12.53"
"2026-08-19 05:15:00","2022","11.01","83.7","8.36","865.49","0.90","1.33","0.64","29.3","14.4","0.0","0.0000","0.0","0.00","14.87","0.1493","25.2","15.0","27.9","281","NAN","NAN","12.349","11.26","0.00","0.00","0.0","12.349","12.23","0.26","12.36"
"2026-08-19 05:20:00","2023","11.12","88.3","9.25","865.54","1.77","2.89","1.31","29.1","14.5","0.0","0.0000","0.0","0.00","14.85","0.1493","26.5","14.0","25.6","281","NAN","NAN","12.340","12.42","0.00","0.00","0.0","12.340","12.23","0.31","12.36"
"2026-08-19 05:25:00","2024","11.61","83.6","8.94","865.71","0.93","1.63","0.69","28.9","10.1","0.0","0.0000","0.0","0.00","14.84","0.1493","22.7","16.5","29.2","281","NAN","NAN","12.327","12.09","0.00","0.00","0.0","12.327","12.27","0.21","12.97"
"2026-08-19 05:30:00","2025","11.25","87.6","9.27","865.63","1.64","2.55","0.83","28.7","9.9","0.0","0.0000","0.0","0.00","14.83","0.1493","21.3","17.6","37.2","281","NAN","NAN","12.352","12.63","0.00","0.00","0.0","12.352","12.24","0.22","12.21"
"2026-08-19 05:35:00","2026","11.39","84.9","8.94","865.63","1.38","2.16","0.95","28.5","15.2","0.0","0.0000","0.0","0.00","14.83","0.1493","20.2","17.6","38.8","281","NAN","NAN","12.346","12.39","0.00","0.00","0.0","12.346","12.25","0.18","12.15"
"2026-08-19 05:40:00","2027","11.71","80.9","8.53","865.72","1.52","2.13","0.72","28.3","16.7","0.0","0.0000","0.0","0.00","14.82","0.1493","25.1","13.5","23.7","281","NAN","NAN","12.365","13.03","0.00","0.00","0.0","12.365","12.28","0.23","12.77"
"2026-08-19 05:45:00","2028","11.57","81.2","8.47","865.76","1.71","2.47","1.23","28.1","15.0","0.0","0.0000","0.0","0.00","14.81","0.1493","23.5","15.3","26.9","281","NAN","NAN","12.329","12.00","0.00","0.00","0.0","12.329","12.25","0.32","12.34"
"2026-08-19 05:50:00","2029","11.96","81.5","8.90","865.85","0.99","1.57","0.53","27.9","16.0","0.0","0.0000","0.0","0.00","14.81","0.1493","21.0","18.5","36.8","281","NAN","NAN","12.336","12.48","0.00","0.00","0.0","12.336","12.23","0.30","13.13"
"2026-08-19 05:55:00","2030","12.31","77.0","8.40","865.88","1.23","1.76","0.80","27.8","15.8","0.0","0.0000","0.0","0.00","14.81","0.1493","25.5","14.4","27.1","281","NAN","NAN","12.358","13.65","0.00","0.00","0.0","12.358","12.22","0.17","13.23"
"2026-08-19 06:00:00","2031","12.52","76.6","8.53","865.67","1.06","1.61","0.52","27.6","10.5","0.0","0.0000","0.0","0.00","14.81","0.1493","20.7","16.4","35.5","281","NAN","NAN","12.337","12.98","0.00","0.00","0.0","12.337","12.27","0.32","13.99"
"2026-08-19 06:05:00","2032","12.59","75.9","8.47","865.95","1.03","1.42","0.52","27.4","12.6","0.0","0.0000","0.0","0.00","14.81","0.1493","23.3","15.2","28.3","281","NAN","NAN","12.341","12.92","0.00","0.00","0.0","12.341","12.26","0.22","13.89"
"2026-08-19 06:10:00","2033","12.83","74.7","8.46","865.69","1.53","2.07","1.02","27.2","11.5","0.0","0.0000","0.0","0.00","14.81","0.1493","22.3","16.9","34.5","281","NAN","NAN","12.356","13.55","0.00","0.00","0.0","12.356","12.28","0.12","14.14"
"2026-08-19 06:15:00","2034","13.02","74.7","8.63","865.84","1.32","2.20","0.77","27.1","11.3","0.0","0.0000","0.0","0.00","14.81","0.1493","24.7","15.6","27.3","281","NAN","NAN","12.330","13.78","0.00","0.00","0.0","12.330","12.25","0.13","14.62"
"2026-08-19 06:20:00","2035","12.82","75.7","8.64","865.79","0.91","1.42","0.58","26.9","11.4","0.0","0.0000","0.0","0.00","14.82","0.1493","21.8","18.9","35.3","281","NAN","NAN","12.329","13.60","0.00","0.00","0.0","12.329","12.22","0.20","14.43"
"2026-08-19 06:25:00","2036","13.06","74.7","8.67","865.94","1.47","2.17","1.07","26.7","16.6","0.0","0.0000","0.0","0.00","14.83","0.1493","21.0","15.9","32.5","281","NAN","NAN","12.326","13.90","0.00","0.00","0.0","12.326","12.26","0.14","14.74"
"2026-08-19 06:30:00","2037","13.13","74.8","8.76","865.97","1.14","1.56","0.80","26.6","7.3","0.0","0.0000","0.0","0.00","14.83","0.1493","22.9","14.4","32.1","281","NAN","NAN","12.352","13.42","0.00","0.00","0.0","12.352","12.30","0.26","13.90"
"2026-08-19 06:35:00","2038","13.11","73.7","8.51","865.96","1.21","1.76","0.70","26.4","12.6","0.0","0.0000","0.0","0.00","14.84","0.1493","21.7","16.1","30.4","281","NAN","NAN","12.356","14.45","0.00","0.00","0.0","12.356","12.30","0.29","14.78"
"2026-08-19 06:40:00","2039","13.34","73.4","8.69","865.99","1.36","2.20","0.89","26.2","17.0","0.0","0.0000","0.0","0.00","14.85","0.1493","24.4","13.3","31.7","281","NAN","NAN","12.357","14.32","0.00","0.00","0.0","12.357","12.26","0.18","14.74"
"2026-08-19 06:45:00","2040","13.83","74.3","9.34","865.87","1.74","2.50","1.12","26.1","10.4","10.6","0.0032","0.1","0.00","14.87","0.1493","25.4","13.2","29.5","281","NAN","NAN","12.326","14.47","17.17","0.01","0.2","12.326","12.19","0.27","14.55"
"2026-08-19 06:50:00","2041","14.14","71.1","8.98","865.77","1.20","1.72","0.59","25.9","17.6","23.7","0.0071","0.2","0.00","14.88","0.1493","20.2","17.4","37.6","281","NAN","NAN","12.341","14.97","17.72","0.20","3.5","12.341","12.19","0.26","15.07"
"2026-08-19 06:55:00","2042","14.02","70.4","8.72","865.97","1.18","1.62","0.54","25.7","15.6","39.2","0.0118","0.4","0.00","14.90","0.1493","25.5","13.8","23.7","281","NAN","NAN","12.357","14.60","17.62","0.14","2.5","12.357","12.25","0.20","15.62"
"2026-08-19 07:00:00","2043","14.43","70.6","9.17","865.91","1.10","1.52","0.55","25.6","12.8","54.5","0.0163","0.5","0.00","14.92","0.1493","21.2","15.7","36.3","281","NAN","NAN","12.337","15.53","18.04","0.29","5.2","12.337","12.25","0.30","15.65"
"2026-08-19 07:05:00","2044","14.37","66.6","8.25","865.77","1.71","2.92","1.12","25.4","10.9","71.0","0.0213","0.7","0.00","14.93","0.1493","24.3","15.8","29.5","281","NAN","NAN","13.588","15.45","17.78","0.22","3.9","13.588","13.53","0.19","15.76"
"2026-08-19 07:10:00","2045","14.32","70.7","9.08","865.95","1.46","2.47","1.00","25.3","13.8","82.9","0.0249","0.8","0.00","14.95","0.1493","22.8","14.1","31.8","281","NAN","NAN","13.595","15.49","17.83","0.38","6.8","13.595","13.45","0.20","15.19"
"2026-08-19 07:15:00","2046","15.03","65.1","8.52","865.69","1.21","1.93","0.77","25.1","15.6","99.9","0.0300","1.0","0.00","14.98","0.1492","23.7","13.9","30.3","281","NAN","NAN","13.601","16.23","17.79","0.57","10.1","13.601","13.55","0.27","16.36"
"2026-08-19 07:20:00","2047","15.26","63.5","8.39","865.75","1.53","2.34","1.08","25.0","16.3","114.3","0.0343","1.2","0.00","15.00","0.1492","24.0","14.1","31.7","281","NAN","NAN","13.634","15.57","17.61","0.69","12.2","13.634","13.58","0.32","16.53"
"2026-08-19 07:25:00","2048","15.03","66.4","8.83","865.73","1.15","1.68","0.75","24.8","17.7","137.4","0.0412","1.4","0.00","15.02","0.1492","20.2","16.3","34.4","281","NAN","NAN","13.642","15.47","17.64","0.77","13.6","13.642","13.58","0.19","16.28"
"2026-08-19 07:30:00","2049","15.30","63.2","8.36","865.85","1.52","2.24","0.78","24.7","6.8","154.9","0.0465","1.6","0.00","15.05","0.1492","23.5","14.7","29.6","281","NAN","NAN","13.671","16.43","17.96","0.75","13.5","13.671","13.61","0.20","16.61"
"2026-08-19 07:35:00","2050","15.29","64.5","8.64","865.65","1.34","2.10","0.77","24.5","15.3","165.8","0.0497","1.7","0.00","15.08","0.1491","20.0","18.2","35.8","281","NAN","NAN","13.672","15.70","17.98","0.84","15.1","13.672","13.58","0.31","16.83"
"2026-08-19 07:40:00","2051","16.00","61.1","8.51","865.76","1.54","2.42","1.15","24.4","9.1","183.8","0.0551","1.9","0.00","15.11","0.1491","24.6","14.3","25.4","281","NAN","NAN","13.723","16.34","18.31","0.90","16.5","13.723","13.63","0.26","17.66"
"2026-08-19 07:45:00","2052","15.80","64.0","9.01","865.82","1.22","1.67","0.57","24.3","13.8","198.0","0.0594","2.1","0.00","15.14","0.1491","17.8","18.0","39.5","281","NAN","NAN","13.709","16.12","18.41","1.09","20.1","13.709","13.65","0.12","17.24"
